[<18:27:59>]   cpu_agent: cpu: 38.59 | processes: 475
[<19:55:26>]   cpu_agent: cpu: 35.72 | processes: 437
[<19:55:26>]   cpu_agent: cpu: 25.26 | processes: 437
[<19:55:27>]   cpu_agent: cpu: 18.37 | processes: 437
[<19:55:27>]   cpu_agent: cpu: 21.22 | processes: 437
[<19:59:34>]   cpu_agent: cpu: 20.59 | processes: 449
[<19:59:34>]   cpu_agent: cpu: 19.81 | processes: 449
[<19:59:34>]   cpu_agent: cpu: 20.76 | processes: 449
[<19:59:35>]   cpu_agent: cpu: 23.08 | processes: 449
[<19:59:35>]   cpu_agent: cpu: 21.7 | processes: 449
[<19:59:35>]   cpu_agent: cpu: 20.39 | processes: 449
[<20:00:23>]   cpu_agent: cpu: 18.63 | processes: 450
[<20:00:23>]   cpu_agent: cpu: 17.83 | processes: 450
[<20:00:24>]   cpu_agent: cpu: 17 | processes: 450
[<20:00:24>]   cpu_agent: cpu: 21.36 | processes: 450
[<20:00:39>]   cpu_agent: cpu: 23.77 | processes: 454
[<20:00:39>]   cpu_agent: cpu: 17 | processes: 496
[<20:00:40>]   cpu_agent: cpu: 89.1 | processes: 475
[<20:00:40>]   cpu_agent: cpu: 58.88 | processes: 459
[<20:00:40>]   cpu_agent: cpu: 30.77 | processes: 454
[<20:00:41>]   cpu_agent: cpu: 19.42 | processes: 454
[<20:00:47>]   cpu_agent: cpu: 18.82 | processes: 458
[<20:00:47>]   cpu_agent: cpu: 16.17 | processes: 458
[<20:00:48>]   cpu_agent: cpu: 16.84 | processes: 458
[<20:00:48>]   cpu_agent: cpu: 20.59 | processes: 458
[<20:00:48>]   cpu_agent: cpu: 19.24 | processes: 458
[<20:00:48>]   cpu_agent: cpu: 18.27 | processes: 458
[<20:00:49>]   cpu_agent: cpu: 17.65 | processes: 458
[<20:01:05>]   cpu_agent: cpu: 21.7 | processes: 463
[<20:01:06>]   cpu_agent: cpu: 23.59 | processes: 463
[<20:01:06>]   cpu_agent: cpu: 23.53 | processes: 463
[<20:01:06>]   cpu_agent: cpu: 32.72 | processes: 463
[<20:01:06>]   cpu_agent: cpu: 19.61 | processes: 463
[<20:01:07>]   cpu_agent: cpu: 24.28 | processes: 463
[<20:01:07>]   cpu_agent: cpu: 20.6 | processes: 463
[<20:01:07>]   cpu_agent: cpu: 20.2 | processes: 463
[<20:01:08>]   cpu_agent: cpu: 28.45 | processes: 464
[<20:01:08>]   cpu_agent: cpu: 57.26 | processes: 463
[<20:01:08>]   cpu_agent: cpu: 32.08 | processes: 463
[<20:01:09>]   cpu_agent: cpu: 34.29 | processes: 463
[<20:01:09>]   cpu_agent: cpu: 38.68 | processes: 463
[<20:01:09>]   cpu_agent: cpu: 34.6 | processes: 463
[<20:01:09>]   cpu_agent: cpu: 43.52 | processes: 463
[<20:01:10>]   cpu_agent: cpu: 36.28 | processes: 463
[<20:01:10>]   cpu_agent: cpu: 37.87 | processes: 464
[<20:01:10>]   cpu_agent: cpu: 33.34 | processes: 464
[<20:01:11>]   cpu_agent: cpu: 20.2 | processes: 465
[<20:01:11>]   cpu_agent: cpu: 34.66 | processes: 461
[<20:01:11>]   cpu_agent: cpu: 34 | processes: 461
[<20:01:11>]   cpu_agent: cpu: 35.58 | processes: 461
[<20:01:12>]   cpu_agent: cpu: 34.32 | processes: 461
[<20:01:12>]   cpu_agent: cpu: 39.81 | processes: 461
[<20:01:12>]   cpu_agent: cpu: 26.67 | processes: 461
[<20:01:13>]   cpu_agent: cpu: 19.24 | processes: 461
[<20:01:13>]   cpu_agent: cpu: 19.61 | processes: 461
[<20:01:13>]   cpu_agent: cpu: 17.65 | processes: 461
[<20:01:13>]   cpu_agent: cpu: 17 | processes: 461
[<20:01:14>]   cpu_agent: cpu: 19.24 | processes: 461
[<20:01:14>]   cpu_agent: cpu: 17 | processes: 461
[<20:01:14>]   cpu_agent: cpu: 20 | processes: 461
[<20:01:15>]   cpu_agent: cpu: 21.16 | processes: 461
[<20:01:15>]   cpu_agent: cpu: 24.53 | processes: 461
[<20:01:15>]   cpu_agent: cpu: 17.83 | processes: 461
[<20:01:15>]   cpu_agent: cpu: 33.66 | processes: 461
[<20:01:16>]   cpu_agent: cpu: 25.25 | processes: 461
[<20:01:16>]   cpu_agent: cpu: 18.45 | processes: 462
[<20:01:16>]   cpu_agent: cpu: 23.31 | processes: 461
[<20:01:59>]   cpu_agent: cpu: 19.61 | processes: 465
[<20:01:59>]   cpu_agent: cpu: 23.15 | processes: 465
[<20:01:59>]   cpu_agent: cpu: 19.42 | processes: 465
[<20:02:00>]   cpu_agent: cpu: 95.54 | processes: 495
[<20:02:00>]   cpu_agent: cpu: 56.4 | processes: 470
[<20:02:00>]   cpu_agent: cpu: 30.4 | processes: 469
[<20:02:01>]   cpu_agent: cpu: 21.43 | processes: 465
[<20:02:01>]   cpu_agent: cpu: 19.81 | processes: 465
[<20:02:01>]   cpu_agent: cpu: 16.33 | processes: 465
[<20:02:01>]   cpu_agent: cpu: 18.63 | processes: 465
[<20:02:02>]   cpu_agent: cpu: 19.42 | processes: 465
[<20:02:02>]   cpu_agent: cpu: 18.45 | processes: 465
[<20:02:02>]   cpu_agent: cpu: 17.18 | processes: 465
[<20:02:03>]   cpu_agent: cpu: 18.45 | processes: 466
[<20:02:03>]   cpu_agent: cpu: 21.16 | processes: 465
[<20:02:03>]   cpu_agent: cpu: 18.63 | processes: 465
[<20:02:03>]   cpu_agent: cpu: 19.61 | processes: 465
[<20:02:04>]   cpu_agent: cpu: 18.27 | processes: 465
[<20:02:04>]   cpu_agent: cpu: 20.57 | processes: 465
[<20:02:04>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:05>]   cpu_agent: cpu: 18.82 | processes: 465
[<20:02:05>]   cpu_agent: cpu: 17 | processes: 465
[<20:02:05>]   cpu_agent: cpu: 19.42 | processes: 465
[<20:02:05>]   cpu_agent: cpu: 16 | processes: 465
[<20:02:06>]   cpu_agent: cpu: 17.83 | processes: 465
[<20:02:06>]   cpu_agent: cpu: 18 | processes: 465
[<20:02:06>]   cpu_agent: cpu: 18.27 | processes: 465
[<20:02:07>]   cpu_agent: cpu: 19.42 | processes: 465
[<20:02:07>]   cpu_agent: cpu: 18 | processes: 465
[<20:02:07>]   cpu_agent: cpu: 33.9 | processes: 465
[<20:02:07>]   cpu_agent: cpu: 33.67 | processes: 465
[<20:02:08>]   cpu_agent: cpu: 38.24 | processes: 465
[<20:02:08>]   cpu_agent: cpu: 34.32 | processes: 465
[<20:02:08>]   cpu_agent: cpu: 37.5 | processes: 465
[<20:02:09>]   cpu_agent: cpu: 33.67 | processes: 465
[<20:02:09>]   cpu_agent: cpu: 37.15 | processes: 465
[<20:02:09>]   cpu_agent: cpu: 32.68 | processes: 465
[<20:02:09>]   cpu_agent: cpu: 35.3 | processes: 465
[<20:02:10>]   cpu_agent: cpu: 22.78 | processes: 465
[<20:02:10>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:10>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:11>]   cpu_agent: cpu: 17.83 | processes: 465
[<20:02:11>]   cpu_agent: cpu: 18 | processes: 465
[<20:02:11>]   cpu_agent: cpu: 18.45 | processes: 465
[<20:02:11>]   cpu_agent: cpu: 19.24 | processes: 465
[<20:02:12>]   cpu_agent: cpu: 17.18 | processes: 465
[<20:02:12>]   cpu_agent: cpu: 19.42 | processes: 465
[<20:02:12>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:13>]   cpu_agent: cpu: 21.57 | processes: 465
[<20:02:13>]   cpu_agent: cpu: 18.82 | processes: 465
[<20:02:13>]   cpu_agent: cpu: 18.82 | processes: 465
[<20:02:13>]   cpu_agent: cpu: 16.84 | processes: 465
[<20:02:14>]   cpu_agent: cpu: 16.17 | processes: 465
[<20:02:14>]   cpu_agent: cpu: 19.42 | processes: 465
[<20:02:14>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:15>]   cpu_agent: cpu: 18.45 | processes: 465
[<20:02:15>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:15>]   cpu_agent: cpu: 20.39 | processes: 465
[<20:02:15>]   cpu_agent: cpu: 16.33 | processes: 465
[<20:02:16>]   cpu_agent: cpu: 19.42 | processes: 465
[<20:02:16>]   cpu_agent: cpu: 19.61 | processes: 465
[<20:02:16>]   cpu_agent: cpu: 16.84 | processes: 465
[<20:02:17>]   cpu_agent: cpu: 16.84 | processes: 465
[<20:02:17>]   cpu_agent: cpu: 16.84 | processes: 465
[<20:02:17>]   cpu_agent: cpu: 16.84 | processes: 465
[<20:02:17>]   cpu_agent: cpu: 18.63 | processes: 466
[<20:02:18>]   cpu_agent: cpu: 20.2 | processes: 465
[<20:02:18>]   cpu_agent: cpu: 18.45 | processes: 465
[<20:02:18>]   cpu_agent: cpu: 17.83 | processes: 465
[<20:02:19>]   cpu_agent: cpu: 19.24 | processes: 465
[<20:02:19>]   cpu_agent: cpu: 17 | processes: 465
[<20:02:19>]   cpu_agent: cpu: 16 | processes: 465
[<20:02:19>]   cpu_agent: cpu: 68.52 | processes: 495
[<20:02:20>]   cpu_agent: cpu: 61.79 | processes: 479
[<20:02:20>]   cpu_agent: cpu: 54.21 | processes: 469
[<20:02:20>]   cpu_agent: cpu: 25.5 | processes: 465
[<20:02:21>]   cpu_agent: cpu: 44.55 | processes: 465
[<20:02:21>]   cpu_agent: cpu: 37.28 | processes: 465
[<20:02:21>]   cpu_agent: cpu: 28.31 | processes: 465
[<20:02:22>]   cpu_agent: cpu: 21.36 | processes: 465
[<20:02:22>]   cpu_agent: cpu: 24.53 | processes: 465
[<20:02:22>]   cpu_agent: cpu: 19.61 | processes: 465
[<20:02:23>]   cpu_agent: cpu: 17.83 | processes: 466
[<20:02:23>]   cpu_agent: cpu: 21.16 | processes: 465
[<20:02:23>]   cpu_agent: cpu: 21.79 | processes: 465
[<20:02:23>]   cpu_agent: cpu: 27.62 | processes: 465
[<20:02:24>]   cpu_agent: cpu: 20.2 | processes: 465
[<20:02:24>]   cpu_agent: cpu: 22.12 | processes: 465
[<20:02:24>]   cpu_agent: cpu: 18.63 | processes: 465
[<20:02:25>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:25>]   cpu_agent: cpu: 18.19 | processes: 465
[<20:02:25>]   cpu_agent: cpu: 19.82 | processes: 465
[<20:02:25>]   cpu_agent: cpu: 20.6 | processes: 465
[<20:02:26>]   cpu_agent: cpu: 25.24 | processes: 465
[<20:02:26>]   cpu_agent: cpu: 22.12 | processes: 465
[<20:02:26>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:27>]   cpu_agent: cpu: 18.63 | processes: 465
[<20:02:27>]   cpu_agent: cpu: 24.04 | processes: 465
[<20:02:27>]   cpu_agent: cpu: 22.12 | processes: 465
[<20:02:27>]   cpu_agent: cpu: 18.63 | processes: 466
[<20:02:28>]   cpu_agent: cpu: 20.39 | processes: 465
[<20:02:28>]   cpu_agent: cpu: 16 | processes: 465
[<20:02:28>]   cpu_agent: cpu: 19.42 | processes: 465
[<20:02:29>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:29>]   cpu_agent: cpu: 17.83 | processes: 465
[<20:02:29>]   cpu_agent: cpu: 19.61 | processes: 465
[<20:02:30>]   cpu_agent: cpu: 18.63 | processes: 465
[<20:02:30>]   cpu_agent: cpu: 20.76 | processes: 465
[<20:02:30>]   cpu_agent: cpu: 17.83 | processes: 465
[<20:02:30>]   cpu_agent: cpu: 18.63 | processes: 465
[<20:02:31>]   cpu_agent: cpu: 16.84 | processes: 465
[<20:02:31>]   cpu_agent: cpu: 20.39 | processes: 465
[<20:02:31>]   cpu_agent: cpu: 20.2 | processes: 465
[<20:02:32>]   cpu_agent: cpu: 25.48 | processes: 465
[<20:02:32>]   cpu_agent: cpu: 22.65 | processes: 465
[<20:02:32>]   cpu_agent: cpu: 20 | processes: 465
[<20:02:32>]   cpu_agent: cpu: 17.31 | processes: 465
[<20:02:33>]   cpu_agent: cpu: 26.17 | processes: 465
[<20:02:33>]   cpu_agent: cpu: 20 | processes: 465
[<20:02:33>]   cpu_agent: cpu: 18.27 | processes: 465
[<20:02:34>]   cpu_agent: cpu: 19 | processes: 465
[<20:02:34>]   cpu_agent: cpu: 16.84 | processes: 465
[<20:02:34>]   cpu_agent: cpu: 24.77 | processes: 465
[<20:02:34>]   cpu_agent: cpu: 29.13 | processes: 465
[<20:02:35>]   cpu_agent: cpu: 25.7 | processes: 465
[<20:02:35>]   cpu_agent: cpu: 21.57 | processes: 465
[<20:02:35>]   cpu_agent: cpu: 20.2 | processes: 465
[<20:02:36>]   cpu_agent: cpu: 18.63 | processes: 465
[<20:02:36>]   cpu_agent: cpu: 17 | processes: 465
[<20:02:36>]   cpu_agent: cpu: 19.05 | processes: 465
[<20:02:36>]   cpu_agent: cpu: 17.65 | processes: 465
[<20:02:37>]   cpu_agent: cpu: 17 | processes: 465
[<20:02:37>]   cpu_agent: cpu: 20.6 | processes: 465
[<20:02:37>]   cpu_agent: cpu: 38.47 | processes: 467
[<20:02:38>]   cpu_agent: cpu: 44.77 | processes: 469
[<20:02:56>]   cpu_agent: cpu: 20.39 | processes: 470
[<20:02:56>]   cpu_agent: cpu: 18.63 | processes: 470
[<20:02:57>]   cpu_agent: cpu: 19.05 | processes: 470
[<20:02:57>]   cpu_agent: cpu: 23.59 | processes: 470
[<20:02:57>]   cpu_agent: cpu: 17.65 | processes: 470
[<20:02:57>]   cpu_agent: cpu: 18.63 | processes: 470
[<20:03:39>]   cpu_agent: cpu: 29.13 | processes: 475
[<20:03:39>]   cpu_agent: cpu: 20.6 | processes: 475
[<20:03:39>]   cpu_agent: cpu: 39.05 | processes: 515
[<20:03:40>]   cpu_agent: cpu: 82.61 | processes: 490
[<20:03:40>]   cpu_agent: cpu: 67.6 | processes: 480
[<20:03:40>]   cpu_agent: cpu: 27.36 | processes: 475
[<20:03:41>]   cpu_agent: cpu: 26.42 | processes: 475
[<20:03:41>]   cpu_agent: cpu: 24.77 | processes: 475
[<20:03:41>]   cpu_agent: cpu: 35.52 | processes: 475
[<20:03:42>]   cpu_agent: cpu: 28.8 | processes: 475
[<20:03:42>]   cpu_agent: cpu: 26.42 | processes: 475
[<20:03:42>]   cpu_agent: cpu: 23.31 | processes: 475
[<20:03:43>]   cpu_agent: cpu: 50 | processes: 475
[<20:03:43>]   cpu_agent: cpu: 22.12 | processes: 475
[<20:03:43>]   cpu_agent: cpu: 19.42 | processes: 475
[<20:03:43>]   cpu_agent: cpu: 25.24 | processes: 475
[<20:03:44>]   cpu_agent: cpu: 22.12 | processes: 475
[<20:03:44>]   cpu_agent: cpu: 22.65 | processes: 475
[<20:03:44>]   cpu_agent: cpu: 22.78 | processes: 475
[<20:03:45>]   cpu_agent: cpu: 26.42 | processes: 476
[<20:03:45>]   cpu_agent: cpu: 27.78 | processes: 475
[<20:03:45>]   cpu_agent: cpu: 20.59 | processes: 475
[<20:03:46>]   cpu_agent: cpu: 18.45 | processes: 475
[<20:03:46>]   cpu_agent: cpu: 19.42 | processes: 475
[<20:03:46>]   cpu_agent: cpu: 19.24 | processes: 475
[<20:03:46>]   cpu_agent: cpu: 16.51 | processes: 475
[<20:03:47>]   cpu_agent: cpu: 20.57 | processes: 475
[<20:03:47>]   cpu_agent: cpu: 19.42 | processes: 475
[<20:03:47>]   cpu_agent: cpu: 21.7 | processes: 475
[<20:03:48>]   cpu_agent: cpu: 23.53 | processes: 475
[<20:03:48>]   cpu_agent: cpu: 17.65 | processes: 475
[<20:03:48>]   cpu_agent: cpu: 19.05 | processes: 475
[<20:03:48>]   cpu_agent: cpu: 16.51 | processes: 475
[<20:03:49>]   cpu_agent: cpu: 20.39 | processes: 475
[<20:03:49>]   cpu_agent: cpu: 19.42 | processes: 475
[<20:03:49>]   cpu_agent: cpu: 17.65 | processes: 475
[<20:03:50>]   cpu_agent: cpu: 21.1 | processes: 475
[<20:03:50>]   cpu_agent: cpu: 26.22 | processes: 475
[<20:03:50>]   cpu_agent: cpu: 23.31 | processes: 475
[<20:03:50>]   cpu_agent: cpu: 23.31 | processes: 475
[<20:03:51>]   cpu_agent: cpu: 16.17 | processes: 475
[<20:03:51>]   cpu_agent: cpu: 19.42 | processes: 475
[<20:03:51>]   cpu_agent: cpu: 20.2 | processes: 475
[<20:03:52>]   cpu_agent: cpu: 18.63 | processes: 475
[<20:03:52>]   cpu_agent: cpu: 19.05 | processes: 475
[<20:03:52>]   cpu_agent: cpu: 20 | processes: 475
[<20:03:53>]   cpu_agent: cpu: 20.39 | processes: 475
[<20:03:53>]   cpu_agent: cpu: 17.83 | processes: 475
[<20:03:53>]   cpu_agent: cpu: 19.61 | processes: 475
[<20:03:53>]   cpu_agent: cpu: 20 | processes: 475
[<20:03:54>]   cpu_agent: cpu: 18 | processes: 475
[<20:03:54>]   cpu_agent: cpu: 17.18 | processes: 475
[<20:03:54>]   cpu_agent: cpu: 19.81 | processes: 475
[<20:03:55>]   cpu_agent: cpu: 20 | processes: 475
[<20:03:55>]   cpu_agent: cpu: 23.37 | processes: 475
[<20:03:55>]   cpu_agent: cpu: 20.6 | processes: 475
[<20:03:55>]   cpu_agent: cpu: 22.34 | processes: 475
[<20:03:56>]   cpu_agent: cpu: 25.48 | processes: 475
[<20:03:56>]   cpu_agent: cpu: 20.2 | processes: 475
[<20:03:56>]   cpu_agent: cpu: 19.05 | processes: 476
[<20:03:57>]   cpu_agent: cpu: 21.7 | processes: 475
[<20:03:57>]   cpu_agent: cpu: 19.24 | processes: 475
[<20:03:57>]   cpu_agent: cpu: 18.87 | processes: 475
[<20:03:57>]   cpu_agent: cpu: 17.65 | processes: 475
[<20:03:58>]   cpu_agent: cpu: 17 | processes: 475
[<20:03:58>]   cpu_agent: cpu: 19.24 | processes: 475
[<20:03:58>]   cpu_agent: cpu: 16.84 | processes: 475
[<20:03:59>]   cpu_agent: cpu: 16.67 | processes: 475
[<20:03:59>]   cpu_agent: cpu: 21.16 | processes: 475
[<20:03:59>]   cpu_agent: cpu: 25.69 | processes: 475
[<20:08:37>]   cpu_agent: cpu: 20.2 | processes: 478
[<20:08:37>]   cpu_agent: cpu: 18.27 | processes: 478
[<20:08:38>]   cpu_agent: cpu: 15.85 | processes: 478
[<20:08:38>]   cpu_agent: cpu: 25 | processes: 478
[<20:08:38>]   cpu_agent: cpu: 20.2 | processes: 478
[<20:08:38>]   cpu_agent: cpu: 21.36 | processes: 478
[<20:08:39>]   cpu_agent: cpu: 18.27 | processes: 478
[<20:08:39>]   cpu_agent: cpu: 19.24 | processes: 478
[<20:08:39>]   cpu_agent: cpu: 16.17 | processes: 537
[<20:08:40>]   cpu_agent: cpu: 96.43 | processes: 501
[<20:08:40>]   cpu_agent: cpu: 64.08 | processes: 483
[<20:08:40>]   cpu_agent: cpu: 30.28 | processes: 478
[<20:08:41>]   cpu_agent: cpu: 19.24 | processes: 478
[<20:08:41>]   cpu_agent: cpu: 20 | processes: 478
[<20:08:41>]   cpu_agent: cpu: 28.45 | processes: 478
[<20:08:42>]   cpu_agent: cpu: 21.79 | processes: 478
[<20:08:42>]   cpu_agent: cpu: 20.6 | processes: 478
[<20:08:42>]   cpu_agent: cpu: 27.11 | processes: 478
[<20:08:42>]   cpu_agent: cpu: 20.6 | processes: 478
[<20:08:43>]   cpu_agent: cpu: 52.46 | processes: 480
[<20:08:43>]   cpu_agent: cpu: 34.55 | processes: 478
[<20:08:43>]   cpu_agent: cpu: 21.36 | processes: 478
[<20:08:44>]   cpu_agent: cpu: 20 | processes: 478
[<20:08:44>]   cpu_agent: cpu: 19.24 | processes: 478
[<20:08:44>]   cpu_agent: cpu: 20.6 | processes: 478
[<20:08:45>]   cpu_agent: cpu: 20.2 | processes: 478
[<20:08:45>]   cpu_agent: cpu: 19.82 | processes: 478
[<20:08:45>]   cpu_agent: cpu: 19.05 | processes: 478
[<20:08:45>]   cpu_agent: cpu: 20.6 | processes: 478
[<20:08:46>]   cpu_agent: cpu: 23.08 | processes: 478
[<20:08:46>]   cpu_agent: cpu: 24.04 | processes: 478
[<20:08:46>]   cpu_agent: cpu: 26.61 | processes: 478
[<20:08:47>]   cpu_agent: cpu: 19.42 | processes: 478
[<20:08:47>]   cpu_agent: cpu: 17 | processes: 478
[<20:08:47>]   cpu_agent: cpu: 21.1 | processes: 478
[<20:08:48>]   cpu_agent: cpu: 18.63 | processes: 478
[<20:08:48>]   cpu_agent: cpu: 18.27 | processes: 478
[<20:08:48>]   cpu_agent: cpu: 17.65 | processes: 478
[<20:08:48>]   cpu_agent: cpu: 19.05 | processes: 478
[<20:08:49>]   cpu_agent: cpu: 18.27 | processes: 478
[<20:08:49>]   cpu_agent: cpu: 18.87 | processes: 478
[<20:08:49>]   cpu_agent: cpu: 19.05 | processes: 478
[<20:08:50>]   cpu_agent: cpu: 20.2 | processes: 478
[<20:08:50>]   cpu_agent: cpu: 18.27 | processes: 478
[<20:08:50>]   cpu_agent: cpu: 21.7 | processes: 478
[<20:08:50>]   cpu_agent: cpu: 16.84 | processes: 478
[<20:08:51>]   cpu_agent: cpu: 23.08 | processes: 478
[<20:08:51>]   cpu_agent: cpu: 19.24 | processes: 478
[<20:08:51>]   cpu_agent: cpu: 29.25 | processes: 478
[<20:38:12>]   cpu_agent: cpu: 21.11 | processes: 487
[<20:38:12>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 0 | hard_throughput: 571.924
[<20:38:14>]   cpu_agent: cpu: 24.53 | processes: 488
[<20:38:15>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 1 | hard_throughput: 472.425
[<20:38:17>]   cpu_agent: cpu: 23.86 | processes: 487
[<20:38:17>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 8 | hard_throughput: 348.315
[<20:38:19>]   cpu_agent: cpu: 18.27 | processes: 487
[<20:38:19>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 8 | hard_throughput: 344.958
[<20:38:22>]   cpu_agent: cpu: 16.67 | processes: 487
[<20:38:22>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 0 | hard_throughput: 328.649
[<20:38:24>]   cpu_agent: cpu: 19.82 | processes: 487
[<20:38:24>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 0 | hard_throughput: 302.627
[<20:38:27>]   cpu_agent: cpu: 25.24 | processes: 487
[<20:38:27>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 3 | hard_throughput: 330.852
[<20:38:29>]   cpu_agent: cpu: 20.38 | processes: 487
[<20:38:29>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 26 | hard_throughput: 653.525
[<20:38:31>]   cpu_agent: cpu: 42.48 | processes: 487
[<20:38:32>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 1 | hard_throughput: 602.776
[<20:38:33>]   cpu_agent: cpu: 26.86 | processes: 488
[<20:38:34>]   memory_agent: ram_total 24576 | ram: 11 | hard_volume: 3.2 | hard_ops: 30 | hard_throughput: 658.336
[<20:40:30>]   cpu_agent: cpu: 21.5 | processes: 493
